index,A,B,C,D,E
870,0.08,0.77,0.15,0.0,0.0
1239,0.0,0.07,0.54,0.34,0.05
1803,0.12,0.86,0.02,0.0,0.0
1586,0.13,0.85,0.01,0.01,0.0
1599,0.0,0.0,0.02,0.17,0.81
1370,0.0,0.01,0.05,0.63,0.31
2831,0.0,0.03,0.01,0.96,0.0
2459,0.0,0.79,0.19,0.02,0.0
1861,0.04,0.38,0.33,0.23,0.02
1752,0.0,0.71,0.29,0.0,0.0
622,0.03,0.07,0.05,0.82,0.03
2534,0.0,0.03,0.21,0.73,0.03
2561,0.01,0.14,0.1,0.5,0.25
1984,0.0,0.0,0.0,0.19,0.81
2213,0.19,0.38,0.23,0.15,0.05
1205,0.0,0.0,0.0,0.24,0.76
1785,0.16,0.83,0.0,0.01,0.0
127,0.08,0.33,0.27,0.29,0.03
2266,0.14,0.48,0.29,0.07,0.02
2222,0.04,0.46,0.35,0.12,0.03
47,0.64,0.34,0.02,0.0,0.0
522,0.02,0.83,0.14,0.01,0.0
2188,0.0,0.01,0.03,0.65,0.31
2230,0.12,0.35,0.34,0.19,0.0
2684,0.0,0.0,0.0,0.16,0.84
2321,0.13,0.64,0.22,0.01,0.0
1764,0.95,0.05,0.0,0.0,0.0
2769,0.0,0.0,0.11,0.84,0.05
2054,0.0,0.01,0.07,0.59,0.33
2433,0.0,0.13,0.82,0.05,0.0
1981,0.02,0.01,0.09,0.5,0.38
912,0.0,0.06,0.39,0.37,0.18
414,0.0,0.01,0.11,0.88,0.0
1951,0.0,0.0,0.0,0.04,0.96
1194,0.0,0.05,0.11,0.81,0.03
1884,0.0,0.0,0.0,0.58,0.42
2299,0.0,0.01,0.05,0.54,0.4
2597,0.0,0.02,0.0,0.53,0.45
2076,0.0,0.01,0.0,0.22,0.77
350,0.12,0.73,0.14,0.01,0.0
2616,0.01,0.09,0.18,0.49,0.23
1729,0.01,0.0,0.94,0.05,0.0
346,0.0,0.04,0.87,0.08,0.01
2505,0.03,0.6,0.34,0.03,0.0
604,0.05,0.1,0.14,0.66,0.05
2547,0.0,0.04,0.33,0.6,0.03
802,0.42,0.47,0.1,0.01,0.0
2654,0.0,0.0,0.02,0.23,0.75
1441,0.0,0.72,0.27,0.01,0.0
944,0.82,0.16,0.0,0.01,0.01
1767,0.87,0.05,0.05,0.01,0.02
913,0.0,0.05,0.24,0.61,0.1
1982,0.0,0.0,0.03,0.28,0.69
2792,0.0,0.66,0.31,0.02,0.01
2428,0.26,0.71,0.03,0.0,0.0
2021,0.02,0.19,0.08,0.58,0.13
675,0.01,0.09,0.11,0.66,0.13
2003,0.0,0.01,0.01,0.03,0.95
2389,0.21,0.75,0.03,0.01,0.0
718,0.0,0.03,0.14,0.3,0.53
1187,0.03,0.24,0.41,0.31,0.01
1480,0.0,0.06,0.87,0.07,0.0
204,0.0,0.0,0.05,0.4,0.55
2081,0.0,0.02,0.0,0.11,0.87
1389,0.0,0.0,0.0,0.89,0.11
1191,0.09,0.63,0.16,0.11,0.01
2743,0.02,0.0,0.04,0.66,0.28
2431,0.0,0.08,0.9,0.02,0.0
1733,0.0,0.19,0.56,0.19,0.06
1977,0.0,0.02,0.03,0.69,0.26
441,0.96,0.04,0.0,0.0,0.0
2674,0.01,0.01,0.09,0.52,0.37
527,0.19,0.8,0.01,0.0,0.0
2186,0.0,0.0,0.05,0.58,0.37
2279,0.03,0.03,0.21,0.65,0.08
2705,0.0,0.02,0.14,0.74,0.1
1091,0.06,0.8,0.1,0.02,0.02
63,0.36,0.57,0.05,0.02,0.0
2480,0.0,0.33,0.58,0.09,0.0
1228,0.0,0.49,0.41,0.09,0.01
1462,0.35,0.6,0.05,0.0,0.0
767,0.0,0.01,0.01,0.24,0.74
402,0.0,0.0,0.0,0.02,0.98
943,0.0,0.0,0.0,0.02,0.98
499,0.45,0.36,0.17,0.02,0.0
1958,0.0,0.16,0.26,0.51,0.07
302,0.0,0.0,0.0,0.03,0.97
782,0.03,0.36,0.32,0.19,0.1
126,0.0,0.0,0.03,0.71,0.26
2030,0.0,0.14,0.19,0.39,0.28
2661,0.0,0.0,0.0,0.27,0.73
285,0.0,0.03,0.1,0.56,0.31
1580,0.04,0.61,0.3,0.05,0.0
561,0.0,0.0,0.05,0.41,0.54
119,0.0,0.0,0.0,0.49,0.51
2471,0.01,0.22,0.76,0.01,0.0
78,0.0,0.0,0.01,0.54,0.45
2658,0.0,0.07,0.1,0.48,0.35
261,0.0,0.0,0.0,0.65,0.35
2708,0.0,0.01,0.23,0.7,0.06
876,0.06,0.78,0.16,0.0,0.0
1558,0.0,0.0,0.0,0.06,0.94
456,0.98,0.02,0.0,0.0,0.0
2032,0.02,0.23,0.17,0.5,0.08
2108,0.05,0.93,0.02,0.0,0.0
2752,0.0,0.11,0.83,0.06,0.0
2255,0.11,0.64,0.22,0.02,0.01
2070,0.0,0.01,0.04,0.14,0.81
1602,0.0,0.0,0.01,0.72,0.27
176,0.0,0.01,0.04,0.28,0.67
2603,0.0,0.01,0.06,0.34,0.59
2837,0.0,0.01,0.06,0.31,0.62
1424,0.07,0.9,0.03,0.0,0.0
925,0.02,0.43,0.27,0.19,0.09
1219,0.0,0.0,0.01,0.04,0.95
2093,0.66,0.3,0.04,0.0,0.0
17,0.76,0.2,0.02,0.02,0.0
500,0.75,0.25,0.0,0.0,0.0
1552,0.0,0.05,0.02,0.63,0.3
1806,0.0,0.01,0.08,0.6,0.31
2612,0.0,0.04,0.21,0.62,0.13
400,0.0,0.0,0.01,0.48,0.51
609,0.0,0.23,0.43,0.32,0.02
2376,0.0,0.03,0.02,0.69,0.26
2719,0.04,0.32,0.26,0.36,0.02
1302,0.0,0.0,0.0,0.01,0.99
1651,0.0,0.07,0.28,0.6,0.05
573,0.0,0.47,0.47,0.06,0.0
1024,0.0,0.0,0.05,0.89,0.06
1278,0.0,0.05,0.11,0.74,0.1
1781,0.23,0.77,0.0,0.0,0.0
178,0.0,0.0,0.06,0.46,0.48
1119,0.08,0.69,0.19,0.04,0.0
2306,0.0,0.01,0.08,0.73,0.18
1095,0.0,0.04,0.93,0.03,0.0
1373,0.0,0.0,0.07,0.56,0.37
2470,0.0,0.01,0.05,0.64,0.3
403,0.0,0.0,0.09,0.54,0.37
1942,0.0,0.09,0.16,0.44,0.31
2793,0.47,0.51,0.02,0.0,0.0
755,0.0,0.0,0.01,0.26,0.73
1763,0.85,0.13,0.02,0.0,0.0
2913,0.0,0.0,0.0,0.02,0.98
2717,0.03,0.17,0.22,0.56,0.02
2119,0.0,0.02,0.07,0.88,0.03
2646,0.0,0.0,0.0,0.04,0.96
279,0.0,0.0,0.28,0.69,0.03
938,0.08,0.4,0.38,0.14,0.0
2207,0.0,0.03,0.13,0.52,0.32
2623,0.0,0.0,0.0,0.65,0.35
2170,0.0,0.0,0.01,0.73,0.26
1306,0.24,0.3,0.17,0.23,0.06
1100,0.6,0.4,0.0,0.0,0.0
2545,0.0,0.04,0.43,0.48,0.05
1843,0.0,0.05,0.6,0.29,0.06
2727,0.13,0.48,0.13,0.23,0.03
2784,0.0,0.02,0.12,0.53,0.33
1305,0.0,0.01,0.03,0.29,0.67
1514,0.0,0.01,0.0,0.01,0.98
1179,0.04,0.56,0.37,0.03,0.0
90,0.01,0.56,0.35,0.08,0.0
469,0.11,0.46,0.43,0.0,0.0
2028,0.0,0.0,0.02,0.07,0.91
1610,0.0,0.04,0.03,0.36,0.57
2562,0.0,0.02,0.3,0.53,0.15
185,0.03,0.25,0.17,0.35,0.2
2725,0.18,0.53,0.25,0.04,0.0
704,0.0,0.01,0.01,0.26,0.72
2822,0.0,0.45,0.54,0.01,0.0
1032,0.82,0.15,0.02,0.01,0.0
99,0.29,0.6,0.09,0.01,0.01
388,0.0,0.02,0.26,0.69,0.03
762,0.0,0.01,0.64,0.16,0.19
1134,0.0,0.01,0.21,0.52,0.26
1312,0.0,0.03,0.08,0.47,0.42
2805,0.01,0.66,0.31,0.02,0.0
1955,0.02,0.37,0.35,0.24,0.02
2571,0.0,0.02,0.09,0.65,0.24
1590,0.0,0.02,0.02,0.68,0.28
1992,0.0,0.0,0.0,0.52,0.48
1622,0.01,0.06,0.87,0.06,0.0
2627,0.0,0.0,0.03,0.49,0.48
2594,0.0,0.01,0.05,0.48,0.46
2069,0.0,0.04,0.11,0.77,0.08
2537,0.0,0.0,0.0,0.75,0.25
788,0.01,0.12,0.41,0.42,0.04
594,0.0,0.07,0.27,0.53,0.13
2481,0.0,0.07,0.53,0.4,0.0
564,0.06,0.62,0.26,0.06,0.0
2795,0.24,0.63,0.1,0.03,0.0
2143,0.0,0.04,0.04,0.45,0.47
2731,0.04,0.47,0.45,0.04,0.0
162,0.0,0.02,0.16,0.67,0.15
2525,0.07,0.44,0.27,0.2,0.02
2905,0.0,0.03,0.67,0.27,0.03
1535,0.0,0.0,0.04,0.65,0.31
1565,0.12,0.57,0.24,0.06,0.01
495,0.83,0.16,0.01,0.0,0.0
1892,0.0,0.06,0.32,0.53,0.09
806,0.06,0.12,0.37,0.26,0.19
1744,0.0,0.07,0.38,0.55,0.0
1360,0.0,0.0,0.12,0.57,0.31
2704,0.01,0.1,0.12,0.5,0.27
526,0.01,0.5,0.38,0.11,0.0
801,0.39,0.48,0.08,0.05,0.0
1401,0.11,0.23,0.43,0.12,0.11
82,0.0,0.0,0.0,0.08,0.92
2362,0.0,0.0,0.04,0.39,0.57
335,0.0,0.0,0.02,0.85,0.13
2169,0.0,0.0,0.04,0.72,0.24
1484,0.0,0.03,0.02,0.93,0.02
1576,0.0,0.03,0.69,0.25,0.03
230,0.0,0.0,0.0,0.14,0.86
667,0.0,0.03,0.22,0.58,0.17
1218,0.0,0.0,0.01,0.92,0.07
1458,0.01,0.94,0.05,0.0,0.0
2482,0.0,0.03,0.62,0.35,0.0
880,0.0,0.67,0.32,0.01,0.0
2439,0.0,0.1,0.89,0.01,0.0
2508,0.0,0.01,0.16,0.83,0.0
46,0.96,0.04,0.0,0.0,0.0
2322,0.6,0.33,0.05,0.02,0.0
1075,0.04,0.89,0.07,0.0,0.0
493,0.01,0.11,0.42,0.43,0.03
267,0.05,0.53,0.35,0.07,0.0
2493,0.0,0.01,0.0,0.79,0.2
706,0.0,0.0,0.01,0.46,0.53
680,0.0,0.0,0.0,0.66,0.34
2878,0.0,0.0,0.03,0.51,0.46
678,0.0,0.0,0.0,0.01,0.99
1700,0.9,0.09,0.01,0.0,0.0
1579,0.05,0.32,0.56,0.06,0.01
803,0.01,0.22,0.64,0.12,0.01
2922,0.0,0.14,0.16,0.68,0.02
2855,0.0,0.03,0.18,0.56,0.23
1454,0.1,0.89,0.01,0.0,0.0
14,0.05,0.57,0.24,0.13,0.01
1277,0.0,0.01,0.07,0.5,0.42
1140,0.0,0.32,0.64,0.04,0.0
192,0.02,0.46,0.27,0.19,0.06
643,0.0,0.01,0.0,0.47,0.52
2802,0.01,0.04,0.03,0.92,0.0
1901,0.0,0.0,0.0,0.05,0.95
68,0.01,0.27,0.67,0.05,0.0
1399,0.01,0.42,0.42,0.14,0.01
492,0.02,0.83,0.14,0.01,0.0
1847,0.0,0.0,0.17,0.81,0.02
712,0.0,0.0,0.05,0.35,0.6
1035,0.0,0.0,0.0,0.4,0.6
2452,0.81,0.19,0.0,0.0,0.0
1687,0.58,0.39,0.03,0.0,0.0
2101,0.0,0.12,0.78,0.1,0.0
1309,0.0,0.0,0.13,0.44,0.43
1838,0.09,0.74,0.13,0.02,0.02
2659,0.01,0.22,0.32,0.25,0.2
265,0.01,0.91,0.06,0.01,0.01
2214,0.15,0.36,0.26,0.19,0.04
881,0.0,0.8,0.2,0.0,0.0
2371,0.0,0.0,0.0,0.03,0.97
2726,0.01,0.09,0.28,0.54,0.08
1561,0.35,0.59,0.05,0.01,0.0
2007,0.0,0.0,0.07,0.5,0.43
2565,0.0,0.01,0.01,0.96,0.02
2455,0.83,0.15,0.01,0.01,0.0
1163,0.0,0.07,0.29,0.64,0.0
451,0.01,0.53,0.42,0.04,0.0
142,0.0,0.01,0.08,0.77,0.14
37,0.76,0.24,0.0,0.0,0.0
353,0.01,0.02,0.7,0.27,0.0
1790,0.5,0.49,0.01,0.0,0.0
547,0.0,0.04,0.21,0.46,0.29
1347,0.0,0.15,0.19,0.35,0.31
2062,0.0,0.02,0.28,0.61,0.09
2134,0.0,0.0,0.02,0.66,0.32
2050,0.0,0.0,0.03,0.75,0.22
2904,0.04,0.66,0.18,0.11,0.01
212,0.0,0.0,0.02,0.23,0.75
1890,0.01,0.01,0.32,0.53,0.13
1231,0.03,0.35,0.43,0.16,0.03
2049,0.01,0.14,0.63,0.2,0.02
2873,0.0,0.01,0.02,0.78,0.19
1011,0.6,0.35,0.01,0.04,0.0
2696,0.0,0.01,0.02,0.11,0.86
1362,0.0,0.0,0.03,0.23,0.74
2462,0.05,0.89,0.05,0.01,0.0
2864,0.01,0.46,0.23,0.28,0.02
249,0.28,0.71,0.01,0.0,0.0
2736,0.07,0.33,0.15,0.39,0.06
1581,0.01,0.34,0.57,0.07,0.01
983,0.0,0.02,0.01,0.36,0.61
392,0.0,0.01,0.2,0.53,0.26
1314,0.01,0.06,0.08,0.41,0.44
2780,0.12,0.78,0.1,0.0,0.0
1690,0.92,0.08,0.0,0.0,0.0
250,0.02,0.1,0.75,0.13,0.0
571,0.0,0.02,0.89,0.09,0.0
603,0.0,0.12,0.24,0.61,0.03
715,0.0,0.03,0.07,0.32,0.58
71,0.14,0.6,0.19,0.06,0.01
453,0.0,0.39,0.6,0.01,0.0
2755,0.01,0.74,0.23,0.02,0.0
1455,0.21,0.74,0.04,0.01,0.0
2895,0.0,0.07,0.28,0.6,0.05
2777,0.01,0.75,0.23,0.01,0.0
2607,0.0,0.01,0.23,0.68,0.08
1979,0.0,0.0,0.03,0.14,0.83
2130,0.0,0.24,0.73,0.03,0.0
308,0.39,0.58,0.03,0.0,0.0
1065,0.33,0.63,0.03,0.01,0.0
1438,0.0,0.37,0.57,0.05,0.01
1639,0.56,0.42,0.02,0.0,0.0
316,0.01,0.22,0.66,0.11,0.0
2444,0.5,0.47,0.02,0.01,0.0
2637,0.0,0.0,0.0,0.6,0.4
1908,0.0,0.02,0.06,0.69,0.23
1137,0.0,0.04,0.94,0.02,0.0
1868,0.05,0.54,0.33,0.08,0.0
1491,0.0,0.01,0.03,0.42,0.54
1600,0.0,0.0,0.0,0.07,0.93
1989,0.04,0.16,0.25,0.38,0.17
1430,0.01,0.44,0.36,0.17,0.02
623,0.01,0.19,0.54,0.25,0.01
1625,0.01,0.56,0.35,0.08,0.0
1808,0.0,0.11,0.28,0.59,0.02
1171,0.61,0.35,0.04,0.0,0.0
1947,0.0,0.0,0.0,0.06,0.94
2311,0.02,0.61,0.26,0.1,0.01
1560,0.85,0.13,0.0,0.01,0.01
1126,0.64,0.34,0.02,0.0,0.0
877,0.0,0.01,0.01,0.98,0.0
2,0.0,0.0,0.16,0.67,0.17
957,0.81,0.15,0.04,0.0,0.0
911,0.0,0.29,0.2,0.42,0.09
2336,0.81,0.13,0.06,0.0,0.0
381,0.0,0.04,0.65,0.19,0.12
1170,0.43,0.46,0.11,0.0,0.0
2489,0.0,0.08,0.3,0.52,0.1
940,0.01,0.11,0.14,0.42,0.32
263,0.71,0.29,0.0,0.0,0.0
1259,0.0,0.03,0.08,0.23,0.66
1406,0.02,0.47,0.22,0.24,0.05
42,0.6,0.4,0.0,0.0,0.0
304,0.0,0.0,0.0,0.26,0.74
1755,0.0,0.0,1.0,0.0,0.0
2645,0.0,0.0,0.0,0.27,0.73
2445,0.96,0.04,0.0,0.0,0.0
804,0.0,0.68,0.3,0.02,0.0
1038,0.0,0.15,0.67,0.18,0.0
1531,0.0,0.15,0.32,0.44,0.09
1049,0.0,0.0,0.0,0.17,0.83
969,0.0,0.0,0.02,0.78,0.2
