index,A,B,C,D,E
870,0.09,0.77,0.12,0.02,0.0
1239,0.0,0.05,0.4,0.49,0.06
1803,0.22,0.76,0.02,0.0,0.0
1586,0.22,0.76,0.02,0.0,0.0
1599,0.0,0.01,0.01,0.12,0.86
1370,0.0,0.01,0.06,0.65,0.28
2831,0.0,0.0,0.02,0.98,0.0
2459,0.06,0.8,0.13,0.01,0.0
1861,0.02,0.3,0.23,0.41,0.04
1752,0.0,0.8,0.19,0.01,0.0
622,0.0,0.01,0.06,0.87,0.06
2534,0.0,0.01,0.12,0.67,0.2
2561,0.0,0.19,0.12,0.49,0.2
1984,0.0,0.0,0.0,0.31,0.69
2213,0.11,0.28,0.22,0.25,0.14
1205,0.0,0.0,0.0,0.38,0.62
1785,0.25,0.69,0.05,0.01,0.0
127,0.09,0.23,0.3,0.32,0.06
2266,0.11,0.5,0.34,0.05,0.0
2222,0.15,0.29,0.3,0.2,0.06
47,0.58,0.4,0.02,0.0,0.0
522,0.08,0.74,0.18,0.0,0.0
2188,0.0,0.01,0.06,0.4,0.53
2230,0.3,0.42,0.21,0.07,0.0
2684,0.0,0.0,0.01,0.27,0.72
2321,0.26,0.49,0.22,0.03,0.0
1764,0.9,0.1,0.0,0.0,0.0
2769,0.0,0.03,0.11,0.77,0.09
2054,0.0,0.0,0.03,0.63,0.34
2433,0.0,0.1,0.89,0.01,0.0
1981,0.0,0.04,0.08,0.44,0.44
912,0.0,0.05,0.1,0.57,0.28
414,0.0,0.02,0.05,0.89,0.04
1951,0.0,0.01,0.0,0.08,0.91
1194,0.0,0.03,0.01,0.86,0.1
1884,0.0,0.0,0.02,0.48,0.5
2299,0.0,0.0,0.03,0.52,0.45
2597,0.0,0.0,0.01,0.31,0.68
2076,0.0,0.0,0.05,0.44,0.51
350,0.17,0.66,0.17,0.0,0.0
2616,0.01,0.12,0.29,0.38,0.2
1729,0.01,0.05,0.9,0.04,0.0
346,0.0,0.13,0.62,0.23,0.02
2505,0.08,0.45,0.41,0.06,0.0
604,0.01,0.05,0.1,0.74,0.1
2547,0.0,0.04,0.41,0.51,0.04
802,0.4,0.46,0.1,0.03,0.01
2654,0.0,0.0,0.01,0.4,0.59
1441,0.05,0.71,0.24,0.0,0.0
944,0.82,0.18,0.0,0.0,0.0
1767,0.94,0.04,0.01,0.01,0.0
913,0.0,0.05,0.35,0.45,0.15
1982,0.0,0.0,0.04,0.24,0.72
2792,0.12,0.62,0.2,0.06,0.0
2428,0.26,0.63,0.11,0.0,0.0
2021,0.01,0.14,0.17,0.55,0.13
675,0.01,0.03,0.13,0.67,0.16
2003,0.0,0.01,0.0,0.11,0.88
2389,0.36,0.62,0.02,0.0,0.0
718,0.0,0.02,0.09,0.35,0.54
1187,0.0,0.15,0.54,0.28,0.03
1480,0.01,0.04,0.91,0.04,0.0
204,0.0,0.0,0.03,0.36,0.61
2081,0.0,0.02,0.02,0.12,0.84
1389,0.0,0.03,0.02,0.88,0.07
1191,0.02,0.7,0.16,0.12,0.0
2743,0.0,0.02,0.03,0.6,0.35
2431,0.0,0.08,0.91,0.01,0.0
1733,0.02,0.18,0.76,0.04,0.0
1977,0.0,0.01,0.08,0.62,0.29
441,0.83,0.16,0.01,0.0,0.0
2674,0.0,0.03,0.05,0.53,0.39
527,0.25,0.68,0.07,0.0,0.0
2186,0.0,0.02,0.01,0.29,0.68
2279,0.01,0.05,0.27,0.61,0.06
2705,0.0,0.05,0.15,0.74,0.06
1091,0.09,0.73,0.17,0.01,0.0
63,0.49,0.47,0.04,0.0,0.0
2480,0.0,0.27,0.61,0.12,0.0
1228,0.12,0.4,0.36,0.12,0.0
1462,0.38,0.59,0.03,0.0,0.0
767,0.0,0.01,0.02,0.22,0.75
402,0.0,0.0,0.0,0.02,0.98
943,0.0,0.0,0.0,0.0,1.0
499,0.52,0.42,0.05,0.01,0.0
1958,0.02,0.08,0.29,0.48,0.13
302,0.0,0.0,0.0,0.02,0.98
782,0.03,0.41,0.24,0.22,0.1
126,0.0,0.0,0.02,0.73,0.25
2030,0.05,0.18,0.15,0.38,0.24
2661,0.0,0.01,0.01,0.4,0.58
285,0.01,0.05,0.1,0.45,0.39
1580,0.0,0.63,0.31,0.03,0.03
561,0.0,0.01,0.0,0.46,0.53
119,0.0,0.01,0.03,0.49,0.47
2471,0.0,0.57,0.41,0.02,0.0
78,0.0,0.0,0.02,0.5,0.48
2658,0.01,0.05,0.06,0.44,0.44
261,0.0,0.01,0.04,0.7,0.25
2708,0.0,0.01,0.1,0.76,0.13
876,0.04,0.75,0.2,0.01,0.0
1558,0.0,0.0,0.01,0.13,0.86
456,0.97,0.03,0.0,0.0,0.0
2032,0.06,0.29,0.26,0.31,0.08
2108,0.06,0.91,0.03,0.0,0.0
2752,0.0,0.11,0.87,0.02,0.0
2255,0.08,0.52,0.33,0.04,0.03
2070,0.0,0.0,0.01,0.18,0.81
1602,0.0,0.0,0.0,0.72,0.28
176,0.0,0.0,0.02,0.24,0.74
2603,0.01,0.01,0.07,0.43,0.48
2837,0.0,0.01,0.09,0.48,0.42
1424,0.09,0.89,0.02,0.0,0.0
925,0.07,0.25,0.3,0.27,0.11
1219,0.0,0.0,0.0,0.12,0.88
2093,0.45,0.5,0.04,0.01,0.0
17,0.87,0.09,0.04,0.0,0.0
500,0.73,0.26,0.01,0.0,0.0
1552,0.01,0.05,0.09,0.69,0.16
1806,0.0,0.0,0.02,0.73,0.25
2612,0.0,0.06,0.14,0.58,0.22
400,0.0,0.0,0.02,0.52,0.46
609,0.01,0.31,0.44,0.22,0.02
2376,0.0,0.02,0.05,0.69,0.24
2719,0.03,0.36,0.28,0.28,0.05
1302,0.0,0.0,0.0,0.06,0.94
1651,0.0,0.02,0.3,0.66,0.02
573,0.06,0.41,0.44,0.07,0.02
1024,0.03,0.08,0.22,0.59,0.08
1278,0.0,0.01,0.03,0.81,0.15
1781,0.34,0.64,0.02,0.0,0.0
178,0.0,0.03,0.04,0.43,0.5
1119,0.12,0.67,0.2,0.01,0.0
2306,0.0,0.03,0.09,0.72,0.16
1095,0.0,0.04,0.93,0.03,0.0
1373,0.0,0.07,0.17,0.45,0.31
2470,0.0,0.01,0.06,0.65,0.28
403,0.0,0.0,0.08,0.51,0.41
1942,0.0,0.05,0.08,0.43,0.44
2793,0.56,0.43,0.0,0.01,0.0
755,0.0,0.0,0.01,0.32,0.67
1763,0.92,0.07,0.01,0.0,0.0
2913,0.0,0.0,0.01,0.01,0.98
2717,0.02,0.13,0.18,0.59,0.08
2119,0.0,0.02,0.02,0.89,0.07
2646,0.0,0.0,0.0,0.08,0.92
279,0.0,0.02,0.16,0.73,0.09
938,0.08,0.45,0.36,0.08,0.03
2207,0.0,0.03,0.17,0.54,0.26
2623,0.0,0.0,0.03,0.7,0.27
2170,0.0,0.0,0.03,0.58,0.39
1306,0.35,0.3,0.2,0.1,0.05
1100,0.62,0.38,0.0,0.0,0.0
2545,0.0,0.04,0.26,0.55,0.15
1843,0.0,0.03,0.79,0.16,0.02
2727,0.09,0.37,0.34,0.17,0.03
2784,0.0,0.0,0.07,0.74,0.19
1305,0.0,0.06,0.1,0.38,0.46
1514,0.0,0.01,0.01,0.0,0.98
1179,0.09,0.54,0.31,0.05,0.01
90,0.08,0.73,0.18,0.01,0.0
469,0.04,0.39,0.55,0.02,0.0
2028,0.0,0.01,0.01,0.19,0.79
1610,0.0,0.08,0.07,0.44,0.41
2562,0.0,0.04,0.16,0.59,0.21
185,0.1,0.22,0.18,0.43,0.07
2725,0.1,0.35,0.43,0.08,0.04
704,0.0,0.01,0.03,0.37,0.59
2822,0.05,0.49,0.43,0.03,0.0
1032,0.8,0.2,0.0,0.0,0.0
99,0.2,0.6,0.19,0.01,0.0
388,0.0,0.03,0.29,0.64,0.04
762,0.0,0.0,0.65,0.14,0.21
1134,0.0,0.0,0.1,0.68,0.22
1312,0.0,0.07,0.11,0.44,0.38
2805,0.0,0.63,0.37,0.0,0.0
1955,0.0,0.35,0.4,0.21,0.04
2571,0.0,0.03,0.07,0.71,0.19
1590,0.0,0.0,0.05,0.49,0.46
1992,0.0,0.0,0.02,0.41,0.57
1622,0.0,0.12,0.84,0.04,0.0
2627,0.0,0.0,0.0,0.51,0.49
2594,0.0,0.04,0.05,0.52,0.39
2069,0.0,0.07,0.08,0.75,0.1
2537,0.0,0.0,0.0,0.76,0.24
788,0.0,0.07,0.46,0.41,0.06
594,0.0,0.07,0.34,0.51,0.08
2481,0.0,0.04,0.57,0.39,0.0
564,0.09,0.48,0.39,0.03,0.01
2795,0.2,0.69,0.1,0.01,0.0
2143,0.0,0.0,0.03,0.66,0.31
2731,0.07,0.5,0.38,0.04,0.01
162,0.0,0.02,0.12,0.78,0.08
2525,0.2,0.49,0.26,0.04,0.01
2905,0.0,0.05,0.76,0.15,0.04
1535,0.0,0.05,0.01,0.62,0.32
1565,0.17,0.64,0.16,0.02,0.01
495,0.88,0.11,0.0,0.01,0.0
1892,0.02,0.12,0.39,0.41,0.06
806,0.02,0.22,0.24,0.32,0.2
1744,0.03,0.06,0.57,0.33,0.01
1360,0.0,0.04,0.09,0.53,0.34
2704,0.0,0.13,0.18,0.51,0.18
526,0.05,0.43,0.47,0.05,0.0
801,0.25,0.56,0.11,0.04,0.04
1401,0.1,0.45,0.27,0.12,0.06
82,0.0,0.01,0.02,0.16,0.81
2362,0.0,0.0,0.0,0.45,0.55
335,0.0,0.02,0.02,0.82,0.14
2169,0.0,0.0,0.04,0.47,0.49
1484,0.0,0.02,0.06,0.91,0.01
1576,0.0,0.03,0.64,0.23,0.1
230,0.0,0.0,0.01,0.05,0.94
667,0.0,0.01,0.26,0.65,0.08
1218,0.0,0.0,0.0,0.94,0.06
1458,0.02,0.94,0.04,0.0,0.0
2482,0.0,0.06,0.79,0.13,0.02
880,0.01,0.56,0.42,0.01,0.0
2439,0.0,0.13,0.86,0.01,0.0
2508,0.0,0.0,0.11,0.89,0.0
46,0.83,0.16,0.01,0.0,0.0
2322,0.5,0.41,0.07,0.02,0.0
1075,0.03,0.94,0.02,0.01,0.0
493,0.0,0.06,0.47,0.45,0.02
267,0.06,0.64,0.27,0.03,0.0
2493,0.0,0.0,0.01,0.87,0.12
706,0.0,0.02,0.04,0.42,0.52
680,0.0,0.0,0.0,0.73,0.27
2878,0.0,0.01,0.05,0.5,0.44
678,0.0,0.0,0.0,0.07,0.93
1700,0.95,0.05,0.0,0.0,0.0
1579,0.04,0.2,0.63,0.12,0.01
803,0.01,0.37,0.58,0.04,0.0
2922,0.0,0.02,0.06,0.84,0.08
2855,0.0,0.04,0.15,0.58,0.23
1454,0.09,0.91,0.0,0.0,0.0
14,0.11,0.52,0.31,0.06,0.0
1277,0.0,0.01,0.05,0.6,0.34
1140,0.0,0.24,0.73,0.03,0.0
192,0.08,0.22,0.34,0.3,0.06
643,0.01,0.0,0.09,0.62,0.28
2802,0.0,0.0,0.02,0.97,0.01
1901,0.0,0.0,0.0,0.0,1.0
68,0.01,0.39,0.57,0.03,0.0
1399,0.03,0.47,0.43,0.04,0.03
492,0.03,0.86,0.09,0.02,0.0
1847,0.0,0.02,0.23,0.74,0.01
712,0.0,0.01,0.03,0.27,0.69
1035,0.0,0.0,0.03,0.43,0.54
2452,0.83,0.16,0.01,0.0,0.0
1687,0.49,0.51,0.0,0.0,0.0
2101,0.05,0.21,0.73,0.01,0.0
1309,0.0,0.04,0.15,0.4,0.41
1838,0.05,0.72,0.22,0.01,0.0
2659,0.02,0.19,0.27,0.37,0.15
265,0.02,0.86,0.12,0.0,0.0
2214,0.18,0.47,0.2,0.12,0.03
881,0.0,0.7,0.3,0.0,0.0
2371,0.0,0.01,0.0,0.02,0.97
2726,0.0,0.08,0.18,0.59,0.15
1561,0.34,0.56,0.07,0.03,0.0
2007,0.01,0.04,0.07,0.58,0.3
2565,0.0,0.02,0.06,0.85,0.07
2455,0.64,0.28,0.08,0.0,0.0
1163,0.0,0.02,0.25,0.73,0.0
451,0.0,0.53,0.45,0.02,0.0
142,0.0,0.04,0.12,0.65,0.19
37,0.54,0.46,0.0,0.0,0.0
353,0.0,0.03,0.85,0.12,0.0
1790,0.27,0.68,0.05,0.0,0.0
547,0.0,0.02,0.15,0.53,0.3
1347,0.02,0.14,0.18,0.45,0.21
2062,0.0,0.04,0.3,0.61,0.05
2134,0.0,0.0,0.1,0.59,0.31
2050,0.0,0.01,0.01,0.62,0.36
2904,0.05,0.6,0.24,0.09,0.02
212,0.0,0.01,0.01,0.2,0.78
1890,0.01,0.05,0.26,0.6,0.08
1231,0.05,0.23,0.33,0.35,0.04
2049,0.0,0.12,0.4,0.41,0.07
2873,0.0,0.02,0.01,0.67,0.3
1011,0.65,0.34,0.01,0.0,0.0
2696,0.0,0.01,0.0,0.08,0.91
1362,0.0,0.0,0.03,0.37,0.6
2462,0.04,0.86,0.1,0.0,0.0
2864,0.03,0.42,0.25,0.24,0.06
249,0.13,0.82,0.04,0.01,0.0
2736,0.12,0.39,0.21,0.2,0.08
1581,0.04,0.38,0.52,0.04,0.02
983,0.0,0.0,0.02,0.27,0.71
392,0.0,0.05,0.11,0.57,0.27
1314,0.02,0.0,0.07,0.51,0.4
2780,0.11,0.84,0.04,0.01,0.0
1690,0.85,0.14,0.0,0.01,0.0
250,0.0,0.1,0.78,0.12,0.0
571,0.0,0.02,0.87,0.11,0.0
603,0.02,0.17,0.29,0.45,0.07
715,0.01,0.1,0.06,0.4,0.43
71,0.1,0.59,0.25,0.05,0.01
453,0.0,0.26,0.69,0.05,0.0
2755,0.02,0.76,0.21,0.01,0.0
1455,0.2,0.76,0.04,0.0,0.0
2895,0.01,0.11,0.28,0.56,0.04
2777,0.06,0.72,0.2,0.02,0.0
2607,0.0,0.02,0.26,0.69,0.03
1979,0.0,0.0,0.06,0.22,0.72
2130,0.0,0.3,0.69,0.01,0.0
308,0.43,0.55,0.02,0.0,0.0
1065,0.26,0.73,0.01,0.0,0.0
1438,0.0,0.37,0.63,0.0,0.0
1639,0.46,0.49,0.05,0.0,0.0
316,0.02,0.19,0.77,0.02,0.0
2444,0.45,0.53,0.02,0.0,0.0
2637,0.0,0.01,0.01,0.62,0.36
1908,0.0,0.0,0.07,0.63,0.3
1137,0.0,0.07,0.91,0.02,0.0
1868,0.02,0.72,0.21,0.05,0.0
1491,0.0,0.01,0.08,0.4,0.51
1600,0.0,0.0,0.0,0.04,0.96
1989,0.12,0.23,0.17,0.34,0.14
1430,0.04,0.38,0.47,0.09,0.02
623,0.0,0.12,0.6,0.24,0.04
1625,0.05,0.58,0.32,0.05,0.0
1808,0.0,0.04,0.13,0.82,0.01
1171,0.47,0.44,0.07,0.02,0.0
1947,0.0,0.0,0.0,0.14,0.86
2311,0.08,0.75,0.16,0.01,0.0
1560,0.83,0.17,0.0,0.0,0.0
1126,0.69,0.3,0.01,0.0,0.0
877,0.0,0.0,0.02,0.97,0.01
2,0.01,0.03,0.14,0.62,0.2
957,0.75,0.25,0.0,0.0,0.0
911,0.02,0.16,0.18,0.58,0.06
2336,0.78,0.2,0.01,0.01,0.0
381,0.0,0.08,0.59,0.22,0.11
1170,0.28,0.57,0.15,0.0,0.0
2489,0.0,0.08,0.23,0.61,0.08
940,0.02,0.1,0.14,0.38,0.36
263,0.64,0.33,0.03,0.0,0.0
1259,0.0,0.01,0.04,0.22,0.73
1406,0.07,0.32,0.38,0.15,0.08
42,0.65,0.34,0.01,0.0,0.0
304,0.0,0.0,0.01,0.26,0.73
1755,0.0,0.06,0.93,0.01,0.0
2645,0.0,0.0,0.0,0.19,0.81
2445,0.98,0.0,0.02,0.0,0.0
804,0.03,0.59,0.36,0.02,0.0
1038,0.0,0.19,0.58,0.23,0.0
1531,0.0,0.11,0.28,0.52,0.09
1049,0.0,0.0,0.0,0.28,0.72
969,0.0,0.0,0.02,0.9,0.08
