index,A,B,C,D,E
870,0.02,0.87,0.11,0.0,0.0
1239,0.0,0.01,0.41,0.53,0.05
1803,0.21,0.78,0.01,0.0,0.0
1586,0.18,0.8,0.02,0.0,0.0
1599,0.0,0.03,0.04,0.14,0.79
1370,0.0,0.02,0.08,0.65,0.25
2831,0.0,0.01,0.01,0.98,0.0
2459,0.01,0.92,0.07,0.0,0.0
1861,0.02,0.4,0.31,0.22,0.05
1752,0.0,0.71,0.28,0.0,0.01
622,0.02,0.06,0.06,0.8,0.06
2534,0.0,0.01,0.2,0.61,0.18
2561,0.0,0.16,0.18,0.46,0.2
1984,0.0,0.0,0.0,0.19,0.81
2213,0.05,0.29,0.28,0.33,0.05
1205,0.0,0.0,0.01,0.36,0.63
1785,0.23,0.77,0.0,0.0,0.0
127,0.1,0.28,0.21,0.34,0.07
2266,0.04,0.48,0.44,0.04,0.0
2222,0.14,0.48,0.15,0.19,0.04
47,0.7,0.29,0.01,0.0,0.0
522,0.01,0.73,0.26,0.0,0.0
2188,0.0,0.0,0.05,0.54,0.41
2230,0.21,0.51,0.19,0.08,0.01
2684,0.0,0.0,0.0,0.3,0.7
2321,0.2,0.65,0.15,0.0,0.0
1764,0.95,0.05,0.0,0.0,0.0
2769,0.01,0.01,0.11,0.79,0.08
2054,0.0,0.01,0.05,0.5,0.44
2433,0.0,0.14,0.86,0.0,0.0
1981,0.0,0.03,0.16,0.48,0.33
912,0.02,0.07,0.21,0.47,0.23
414,0.0,0.0,0.03,0.94,0.03
1951,0.0,0.0,0.01,0.06,0.93
1194,0.0,0.01,0.03,0.94,0.02
1884,0.0,0.01,0.0,0.43,0.56
2299,0.0,0.0,0.02,0.56,0.42
2597,0.0,0.0,0.03,0.39,0.58
2076,0.0,0.0,0.04,0.32,0.64
350,0.22,0.69,0.09,0.0,0.0
2616,0.03,0.17,0.31,0.35,0.14
1729,0.0,0.02,0.97,0.01,0.0
346,0.0,0.06,0.6,0.32,0.02
2505,0.04,0.59,0.32,0.05,0.0
604,0.0,0.14,0.15,0.61,0.1
2547,0.0,0.03,0.45,0.46,0.06
802,0.36,0.58,0.05,0.01,0.0
2654,0.0,0.0,0.0,0.39,0.61
1441,0.0,0.75,0.25,0.0,0.0
944,0.78,0.22,0.0,0.0,0.0
1767,0.92,0.04,0.03,0.01,0.0
913,0.0,0.04,0.24,0.6,0.12
1982,0.0,0.0,0.02,0.25,0.73
2792,0.07,0.63,0.29,0.01,0.0
2428,0.33,0.61,0.06,0.0,0.0
2021,0.01,0.15,0.09,0.58,0.17
675,0.0,0.05,0.12,0.7,0.13
2003,0.0,0.01,0.0,0.05,0.94
2389,0.23,0.73,0.04,0.0,0.0
718,0.01,0.03,0.06,0.35,0.55
1187,0.01,0.17,0.49,0.25,0.08
1480,0.01,0.04,0.91,0.04,0.0
204,0.0,0.0,0.04,0.36,0.6
2081,0.0,0.03,0.03,0.11,0.83
1389,0.0,0.0,0.0,0.84,0.16
1191,0.05,0.58,0.26,0.09,0.02
2743,0.0,0.0,0.01,0.73,0.26
2431,0.01,0.06,0.92,0.01,0.0
1733,0.01,0.27,0.56,0.13,0.03
1977,0.0,0.0,0.03,0.72,0.25
441,0.94,0.06,0.0,0.0,0.0
2674,0.01,0.01,0.0,0.52,0.46
527,0.25,0.74,0.01,0.0,0.0
2186,0.0,0.02,0.04,0.31,0.63
2279,0.02,0.01,0.14,0.77,0.06
2705,0.0,0.02,0.27,0.63,0.08
1091,0.03,0.78,0.17,0.02,0.0
63,0.39,0.56,0.05,0.0,0.0
2480,0.01,0.28,0.57,0.14,0.0
1228,0.05,0.35,0.45,0.14,0.01
1462,0.43,0.52,0.05,0.0,0.0
767,0.0,0.0,0.02,0.19,0.79
402,0.0,0.0,0.0,0.04,0.96
943,0.0,0.0,0.0,0.02,0.98
499,0.54,0.39,0.07,0.0,0.0
1958,0.0,0.07,0.29,0.57,0.07
302,0.0,0.0,0.0,0.04,0.96
782,0.02,0.37,0.39,0.19,0.03
126,0.0,0.0,0.03,0.77,0.2
2030,0.0,0.11,0.23,0.38,0.28
2661,0.0,0.0,0.01,0.27,0.72
285,0.0,0.03,0.11,0.49,0.37
1580,0.05,0.63,0.29,0.02,0.01
561,0.0,0.0,0.05,0.58,0.37
119,0.0,0.01,0.04,0.48,0.47
2471,0.02,0.43,0.54,0.01,0.0
78,0.0,0.01,0.02,0.47,0.5
2658,0.01,0.05,0.08,0.32,0.54
261,0.0,0.0,0.01,0.67,0.32
2708,0.0,0.01,0.11,0.83,0.05
876,0.04,0.86,0.1,0.0,0.0
1558,0.0,0.0,0.0,0.18,0.82
456,0.96,0.04,0.0,0.0,0.0
2032,0.02,0.22,0.39,0.3,0.07
2108,0.03,0.93,0.04,0.0,0.0
2752,0.0,0.14,0.83,0.03,0.0
2255,0.11,0.53,0.32,0.04,0.0
2070,0.0,0.0,0.02,0.1,0.88
1602,0.0,0.0,0.0,0.71,0.29
176,0.0,0.01,0.03,0.41,0.55
2603,0.01,0.01,0.04,0.49,0.45
2837,0.0,0.01,0.05,0.56,0.38
1424,0.05,0.95,0.0,0.0,0.0
925,0.01,0.38,0.24,0.25,0.12
1219,0.0,0.02,0.0,0.14,0.84
2093,0.43,0.53,0.03,0.01,0.0
17,0.86,0.12,0.02,0.0,0.0
500,0.76,0.23,0.01,0.0,0.0
1552,0.0,0.05,0.09,0.62,0.24
1806,0.0,0.0,0.03,0.62,0.35
2612,0.01,0.06,0.19,0.6,0.14
400,0.0,0.0,0.0,0.45,0.55
609,0.01,0.25,0.48,0.25,0.01
2376,0.02,0.0,0.08,0.68,0.22
2719,0.03,0.22,0.37,0.33,0.05
1302,0.0,0.0,0.01,0.07,0.92
1651,0.0,0.03,0.21,0.71,0.05
573,0.02,0.43,0.4,0.15,0.0
1024,0.0,0.03,0.22,0.66,0.09
1278,0.0,0.03,0.1,0.75,0.12
1781,0.38,0.62,0.0,0.0,0.0
178,0.0,0.0,0.04,0.39,0.57
1119,0.04,0.71,0.23,0.02,0.0
2306,0.01,0.02,0.07,0.81,0.09
1095,0.0,0.01,0.96,0.03,0.0
1373,0.0,0.03,0.2,0.49,0.28
2470,0.0,0.02,0.05,0.63,0.3
403,0.0,0.0,0.06,0.44,0.5
1942,0.0,0.11,0.07,0.45,0.37
2793,0.63,0.36,0.01,0.0,0.0
755,0.0,0.0,0.0,0.22,0.78
1763,0.92,0.08,0.0,0.0,0.0
2913,0.0,0.0,0.0,0.02,0.98
2717,0.03,0.1,0.27,0.5,0.1
2119,0.01,0.02,0.1,0.85,0.02
2646,0.0,0.0,0.0,0.01,0.99
279,0.01,0.03,0.06,0.76,0.14
938,0.1,0.44,0.31,0.14,0.01
2207,0.0,0.05,0.13,0.58,0.24
2623,0.0,0.01,0.01,0.7,0.28
2170,0.0,0.0,0.02,0.56,0.42
1306,0.34,0.34,0.2,0.09,0.03
1100,0.63,0.35,0.02,0.0,0.0
2545,0.0,0.03,0.3,0.61,0.06
1843,0.0,0.04,0.83,0.12,0.01
2727,0.09,0.37,0.34,0.17,0.03
2784,0.0,0.0,0.08,0.72,0.2
1305,0.01,0.03,0.18,0.32,0.46
1514,0.0,0.0,0.01,0.03,0.96
1179,0.02,0.56,0.34,0.07,0.01
90,0.03,0.66,0.28,0.03,0.0
469,0.03,0.51,0.45,0.01,0.0
2028,0.0,0.01,0.0,0.1,0.89
1610,0.01,0.09,0.06,0.43,0.41
2562,0.0,0.04,0.17,0.57,0.22
185,0.11,0.11,0.3,0.35,0.13
2725,0.13,0.4,0.37,0.05,0.05
704,0.0,0.0,0.02,0.37,0.61
2822,0.0,0.32,0.64,0.04,0.0
1032,0.77,0.23,0.0,0.0,0.0
99,0.14,0.7,0.14,0.02,0.0
388,0.0,0.04,0.18,0.76,0.02
762,0.0,0.03,0.61,0.22,0.14
1134,0.01,0.04,0.15,0.57,0.23
1312,0.0,0.04,0.09,0.49,0.38
2805,0.01,0.67,0.3,0.02,0.0
1955,0.0,0.37,0.45,0.16,0.02
2571,0.0,0.01,0.09,0.72,0.18
1590,0.0,0.01,0.0,0.38,0.61
1992,0.0,0.0,0.02,0.39,0.59
1622,0.0,0.2,0.72,0.08,0.0
2627,0.0,0.03,0.02,0.59,0.36
2594,0.0,0.02,0.04,0.5,0.44
2069,0.0,0.02,0.08,0.8,0.1
2537,0.0,0.0,0.0,0.79,0.21
788,0.0,0.07,0.43,0.39,0.11
594,0.0,0.05,0.38,0.48,0.09
2481,0.0,0.06,0.59,0.34,0.01
564,0.1,0.53,0.33,0.04,0.0
2795,0.18,0.73,0.07,0.02,0.0
2143,0.0,0.02,0.01,0.57,0.4
2731,0.06,0.39,0.44,0.1,0.01
162,0.0,0.0,0.17,0.72,0.11
2525,0.1,0.56,0.28,0.06,0.0
2905,0.0,0.07,0.83,0.09,0.01
1535,0.0,0.02,0.07,0.61,0.3
1565,0.09,0.65,0.25,0.01,0.0
495,0.88,0.1,0.01,0.01,0.0
1892,0.02,0.11,0.37,0.44,0.06
806,0.04,0.24,0.18,0.37,0.17
1744,0.01,0.08,0.54,0.37,0.0
1360,0.0,0.01,0.1,0.52,0.37
2704,0.0,0.07,0.16,0.59,0.18
526,0.01,0.56,0.4,0.03,0.0
801,0.19,0.66,0.08,0.06,0.01
1401,0.07,0.44,0.32,0.12,0.05
82,0.0,0.0,0.01,0.23,0.76
2362,0.0,0.0,0.01,0.43,0.56
335,0.0,0.01,0.04,0.82,0.13
2169,0.0,0.0,0.04,0.66,0.3
1484,0.01,0.02,0.08,0.88,0.01
1576,0.0,0.03,0.72,0.22,0.03
230,0.0,0.0,0.03,0.1,0.87
667,0.0,0.01,0.28,0.59,0.12
1218,0.0,0.0,0.06,0.9,0.04
1458,0.04,0.9,0.06,0.0,0.0
2482,0.0,0.02,0.76,0.19,0.03
880,0.0,0.62,0.38,0.0,0.0
2439,0.0,0.15,0.85,0.0,0.0
2508,0.0,0.0,0.07,0.93,0.0
46,0.92,0.08,0.0,0.0,0.0
2322,0.54,0.42,0.02,0.02,0.0
1075,0.02,0.93,0.05,0.0,0.0
493,0.0,0.06,0.56,0.35,0.03
267,0.11,0.67,0.19,0.02,0.01
2493,0.0,0.0,0.01,0.88,0.11
706,0.0,0.02,0.07,0.41,0.5
680,0.0,0.0,0.0,0.79,0.21
2878,0.0,0.01,0.06,0.38,0.55
678,0.0,0.01,0.0,0.07,0.92
1700,0.88,0.11,0.01,0.0,0.0
1579,0.0,0.35,0.56,0.07,0.02
803,0.01,0.38,0.59,0.02,0.0
2922,0.01,0.12,0.14,0.65,0.08
2855,0.0,0.04,0.15,0.62,0.19
1454,0.06,0.92,0.02,0.0,0.0
14,0.1,0.67,0.14,0.09,0.0
1277,0.0,0.02,0.04,0.66,0.28
1140,0.0,0.38,0.57,0.05,0.0
192,0.03,0.42,0.2,0.26,0.09
643,0.0,0.01,0.04,0.64,0.31
2802,0.0,0.01,0.03,0.96,0.0
1901,0.0,0.0,0.0,0.01,0.99
68,0.0,0.26,0.69,0.04,0.01
1399,0.02,0.34,0.53,0.1,0.01
492,0.01,0.88,0.1,0.01,0.0
1847,0.01,0.02,0.23,0.69,0.05
712,0.0,0.0,0.09,0.43,0.48
1035,0.0,0.0,0.02,0.36,0.62
2452,0.8,0.18,0.02,0.0,0.0
1687,0.47,0.51,0.02,0.0,0.0
2101,0.02,0.16,0.74,0.08,0.0
1309,0.0,0.0,0.13,0.52,0.35
1838,0.11,0.78,0.09,0.02,0.0
2659,0.01,0.1,0.27,0.42,0.2
265,0.0,0.87,0.13,0.0,0.0
2214,0.22,0.4,0.23,0.14,0.01
881,0.0,0.79,0.21,0.0,0.0
2371,0.0,0.0,0.0,0.04,0.96
2726,0.01,0.03,0.12,0.73,0.11
1561,0.42,0.53,0.04,0.01,0.0
2007,0.0,0.06,0.09,0.56,0.29
2565,0.0,0.01,0.06,0.82,0.11
2455,0.69,0.29,0.02,0.0,0.0
1163,0.0,0.05,0.2,0.75,0.0
451,0.0,0.51,0.47,0.02,0.0
142,0.0,0.02,0.14,0.71,0.13
37,0.72,0.28,0.0,0.0,0.0
353,0.0,0.01,0.76,0.23,0.0
1790,0.4,0.6,0.0,0.0,0.0
547,0.0,0.03,0.18,0.52,0.27
1347,0.01,0.13,0.16,0.46,0.24
2062,0.0,0.04,0.32,0.57,0.07
2134,0.0,0.01,0.09,0.62,0.28
2050,0.0,0.0,0.01,0.75,0.24
2904,0.06,0.68,0.14,0.09,0.03
212,0.0,0.01,0.01,0.2,0.78
1890,0.01,0.04,0.32,0.58,0.05
1231,0.04,0.2,0.4,0.27,0.09
2049,0.0,0.17,0.49,0.27,0.07
2873,0.0,0.01,0.04,0.69,0.26
1011,0.52,0.44,0.03,0.01,0.0
2696,0.0,0.01,0.0,0.14,0.85
1362,0.0,0.02,0.06,0.42,0.5
2462,0.04,0.92,0.04,0.0,0.0
2864,0.02,0.44,0.27,0.24,0.03
249,0.15,0.82,0.03,0.0,0.0
2736,0.02,0.35,0.25,0.33,0.05
1581,0.0,0.32,0.49,0.17,0.02
983,0.0,0.0,0.0,0.3,0.7
392,0.01,0.06,0.09,0.58,0.26
1314,0.01,0.03,0.06,0.48,0.42
2780,0.14,0.82,0.04,0.0,0.0
1690,0.82,0.18,0.0,0.0,0.0
250,0.0,0.11,0.83,0.05,0.01
571,0.0,0.02,0.89,0.09,0.0
603,0.01,0.17,0.27,0.45,0.1
715,0.0,0.09,0.06,0.39,0.46
71,0.04,0.76,0.15,0.05,0.0
453,0.0,0.29,0.68,0.03,0.0
2755,0.05,0.87,0.08,0.0,0.0
1455,0.14,0.84,0.01,0.01,0.0
2895,0.0,0.11,0.36,0.53,0.0
2777,0.06,0.8,0.13,0.01,0.0
2607,0.0,0.0,0.18,0.77,0.05
1979,0.0,0.0,0.03,0.24,0.73
2130,0.0,0.13,0.85,0.02,0.0
308,0.36,0.62,0.02,0.0,0.0
1065,0.28,0.72,0.0,0.0,0.0
1438,0.01,0.27,0.69,0.03,0.0
1639,0.56,0.41,0.03,0.0,0.0
316,0.03,0.2,0.75,0.02,0.0
2444,0.5,0.49,0.01,0.0,0.0
2637,0.0,0.0,0.04,0.63,0.33
1908,0.0,0.01,0.1,0.68,0.21
1137,0.0,0.08,0.92,0.0,0.0
1868,0.04,0.76,0.2,0.0,0.0
1491,0.0,0.04,0.07,0.29,0.6
1600,0.0,0.0,0.0,0.05,0.95
1989,0.11,0.2,0.19,0.36,0.14
1430,0.03,0.4,0.42,0.12,0.03
623,0.01,0.15,0.59,0.21,0.04
1625,0.05,0.48,0.45,0.02,0.0
1808,0.0,0.03,0.1,0.87,0.0
1171,0.69,0.28,0.03,0.0,0.0
1947,0.0,0.0,0.0,0.06,0.94
2311,0.02,0.76,0.18,0.04,0.0
1560,0.82,0.18,0.0,0.0,0.0
1126,0.76,0.24,0.0,0.0,0.0
877,0.0,0.0,0.02,0.97,0.01
2,0.0,0.07,0.14,0.69,0.1
957,0.76,0.24,0.0,0.0,0.0
911,0.02,0.21,0.14,0.52,0.11
2336,0.77,0.17,0.06,0.0,0.0
381,0.0,0.07,0.62,0.19,0.12
1170,0.36,0.55,0.08,0.01,0.0
2489,0.01,0.06,0.3,0.53,0.1
940,0.0,0.1,0.2,0.43,0.27
263,0.74,0.25,0.0,0.01,0.0
1259,0.0,0.0,0.01,0.25,0.74
1406,0.03,0.39,0.26,0.27,0.05
42,0.61,0.39,0.0,0.0,0.0
304,0.0,0.01,0.01,0.34,0.64
1755,0.0,0.04,0.96,0.0,0.0
2645,0.0,0.0,0.02,0.2,0.78
2445,0.98,0.01,0.0,0.01,0.0
804,0.06,0.62,0.3,0.02,0.0
1038,0.0,0.18,0.59,0.22,0.01
1531,0.0,0.1,0.25,0.49,0.16
1049,0.0,0.0,0.01,0.27,0.72
969,0.0,0.0,0.03,0.88,0.09
