index,A,B,C,D,E
870,0.03,0.87,0.1,0.0,0.0
1239,0.0,0.03,0.42,0.49,0.06
1803,0.2,0.77,0.02,0.01,0.0
1586,0.31,0.66,0.02,0.01,0.0
1599,0.0,0.01,0.02,0.16,0.81
1370,0.0,0.01,0.07,0.6,0.32
2831,0.0,0.0,0.03,0.97,0.0
2459,0.05,0.86,0.08,0.01,0.0
1861,0.03,0.48,0.21,0.22,0.06
1752,0.0,0.61,0.38,0.01,0.0
622,0.0,0.07,0.09,0.81,0.03
2534,0.0,0.01,0.17,0.77,0.05
2561,0.0,0.27,0.16,0.45,0.12
1984,0.0,0.0,0.0,0.2,0.8
2213,0.13,0.32,0.15,0.36,0.04
1205,0.0,0.0,0.01,0.19,0.8
1785,0.16,0.83,0.01,0.0,0.0
127,0.05,0.4,0.25,0.23,0.07
2266,0.05,0.52,0.4,0.03,0.0
2222,0.1,0.59,0.17,0.08,0.06
47,0.67,0.32,0.01,0.0,0.0
522,0.03,0.83,0.12,0.02,0.0
2188,0.0,0.01,0.02,0.39,0.58
2230,0.3,0.38,0.21,0.11,0.0
2684,0.0,0.0,0.0,0.2,0.8
2321,0.21,0.6,0.18,0.01,0.0
1764,0.89,0.1,0.0,0.01,0.0
2769,0.0,0.01,0.08,0.88,0.03
2054,0.0,0.0,0.0,0.59,0.41
2433,0.01,0.04,0.95,0.0,0.0
1981,0.0,0.01,0.12,0.53,0.34
912,0.02,0.05,0.19,0.5,0.24
414,0.0,0.01,0.09,0.9,0.0
1951,0.0,0.0,0.0,0.02,0.98
1194,0.0,0.01,0.06,0.84,0.09
1884,0.0,0.0,0.0,0.45,0.55
2299,0.0,0.0,0.04,0.58,0.38
2597,0.0,0.0,0.01,0.5,0.49
2076,0.0,0.02,0.0,0.33,0.65
350,0.28,0.65,0.07,0.0,0.0
2616,0.02,0.1,0.3,0.44,0.14
1729,0.0,0.02,0.95,0.03,0.0
346,0.0,0.08,0.79,0.12,0.01
2505,0.03,0.6,0.33,0.04,0.0
604,0.01,0.11,0.11,0.68,0.09
2547,0.0,0.0,0.43,0.52,0.05
802,0.65,0.32,0.03,0.0,0.0
2654,0.0,0.01,0.01,0.34,0.64
1441,0.02,0.82,0.15,0.01,0.0
944,0.76,0.23,0.01,0.0,0.0
1767,0.93,0.01,0.05,0.01,0.0
913,0.01,0.05,0.34,0.45,0.15
1982,0.01,0.0,0.01,0.3,0.68
2792,0.11,0.56,0.28,0.04,0.01
2428,0.27,0.58,0.14,0.01,0.0
2021,0.0,0.2,0.07,0.56,0.17
675,0.0,0.01,0.12,0.72,0.15
2003,0.0,0.03,0.0,0.09,0.88
2389,0.26,0.73,0.0,0.01,0.0
718,0.0,0.0,0.08,0.26,0.66
1187,0.02,0.2,0.61,0.12,0.05
1480,0.0,0.0,0.93,0.07,0.0
204,0.0,0.0,0.01,0.31,0.68
2081,0.0,0.03,0.02,0.12,0.83
1389,0.0,0.0,0.0,0.95,0.05
1191,0.07,0.68,0.13,0.11,0.01
2743,0.0,0.0,0.04,0.69,0.27
2431,0.0,0.06,0.94,0.0,0.0
1733,0.01,0.13,0.77,0.07,0.02
1977,0.0,0.0,0.02,0.83,0.15
441,0.97,0.03,0.0,0.0,0.0
2674,0.0,0.0,0.03,0.55,0.42
527,0.38,0.61,0.01,0.0,0.0
2186,0.0,0.0,0.07,0.44,0.49
2279,0.01,0.01,0.07,0.85,0.06
2705,0.0,0.04,0.25,0.63,0.08
1091,0.0,0.84,0.16,0.0,0.0
63,0.4,0.59,0.0,0.01,0.0
2480,0.03,0.3,0.6,0.07,0.0
1228,0.07,0.42,0.39,0.11,0.01
1462,0.39,0.57,0.03,0.01,0.0
767,0.0,0.0,0.0,0.23,0.77
402,0.0,0.0,0.0,0.02,0.98
943,0.0,0.0,0.0,0.01,0.99
499,0.56,0.4,0.03,0.01,0.0
1958,0.0,0.11,0.31,0.52,0.06
302,0.0,0.0,0.0,0.0,1.0
782,0.03,0.43,0.27,0.18,0.09
126,0.0,0.0,0.05,0.69,0.26
2030,0.01,0.18,0.23,0.33,0.25
2661,0.0,0.0,0.01,0.2,0.79
285,0.01,0.02,0.09,0.41,0.47
1580,0.05,0.71,0.23,0.0,0.01
561,0.0,0.0,0.01,0.38,0.61
119,0.0,0.0,0.03,0.31,0.66
2471,0.01,0.42,0.56,0.01,0.0
78,0.0,0.0,0.02,0.58,0.4
2658,0.01,0.07,0.09,0.39,0.44
261,0.0,0.0,0.0,0.73,0.27
2708,0.0,0.0,0.09,0.78,0.13
876,0.04,0.83,0.13,0.0,0.0
1558,0.0,0.0,0.01,0.01,0.98
456,0.97,0.03,0.0,0.0,0.0
2032,0.01,0.34,0.28,0.32,0.05
2108,0.08,0.92,0.0,0.0,0.0
2752,0.0,0.07,0.86,0.06,0.01
2255,0.12,0.56,0.28,0.02,0.02
2070,0.0,0.0,0.0,0.07,0.93
1602,0.0,0.0,0.0,0.78,0.22
176,0.0,0.0,0.0,0.42,0.58
2603,0.0,0.0,0.03,0.49,0.48
2837,0.0,0.0,0.01,0.48,0.51
1424,0.08,0.92,0.0,0.0,0.0
925,0.07,0.43,0.21,0.2,0.09
1219,0.0,0.0,0.0,0.04,0.96
2093,0.49,0.44,0.05,0.02,0.0
17,0.88,0.1,0.02,0.0,0.0
500,0.91,0.09,0.0,0.0,0.0
1552,0.0,0.06,0.04,0.72,0.18
1806,0.0,0.02,0.02,0.67,0.29
2612,0.0,0.01,0.17,0.7,0.12
400,0.0,0.0,0.0,0.54,0.46
609,0.01,0.33,0.34,0.31,0.01
2376,0.01,0.01,0.05,0.74,0.19
2719,0.02,0.34,0.27,0.35,0.02
1302,0.0,0.0,0.0,0.02,0.98
1651,0.0,0.02,0.24,0.69,0.05
573,0.01,0.51,0.36,0.12,0.0
1024,0.0,0.03,0.12,0.85,0.0
1278,0.0,0.0,0.07,0.86,0.07
1781,0.33,0.64,0.01,0.02,0.0
178,0.0,0.0,0.02,0.36,0.62
1119,0.05,0.73,0.21,0.0,0.01
2306,0.0,0.02,0.11,0.76,0.11
1095,0.0,0.01,0.91,0.08,0.0
1373,0.0,0.02,0.13,0.46,0.39
2470,0.0,0.01,0.03,0.7,0.26
403,0.0,0.0,0.09,0.48,0.43
1942,0.0,0.08,0.15,0.37,0.4
2793,0.63,0.36,0.01,0.0,0.0
755,0.0,0.0,0.0,0.23,0.77
1763,0.89,0.1,0.01,0.0,0.0
2913,0.0,0.0,0.0,0.01,0.99
2717,0.01,0.08,0.3,0.61,0.0
2119,0.02,0.02,0.1,0.85,0.01
2646,0.0,0.0,0.0,0.04,0.96
279,0.0,0.0,0.17,0.8,0.03
938,0.08,0.5,0.34,0.07,0.01
2207,0.0,0.03,0.11,0.58,0.28
2623,0.0,0.0,0.01,0.69,0.3
2170,0.0,0.0,0.02,0.63,0.35
1306,0.34,0.4,0.16,0.08,0.02
1100,0.49,0.51,0.0,0.0,0.0
2545,0.0,0.02,0.36,0.57,0.05
1843,0.0,0.0,0.8,0.14,0.06
2727,0.06,0.59,0.18,0.13,0.04
2784,0.0,0.0,0.04,0.61,0.35
1305,0.0,0.03,0.09,0.47,0.41
1514,0.0,0.0,0.01,0.06,0.93
1179,0.03,0.47,0.43,0.06,0.01
90,0.01,0.68,0.29,0.02,0.0
469,0.05,0.52,0.4,0.02,0.01
2028,0.0,0.0,0.01,0.11,0.88
1610,0.0,0.05,0.19,0.38,0.38
2562,0.01,0.03,0.27,0.54,0.15
185,0.05,0.28,0.29,0.28,0.1
2725,0.17,0.57,0.23,0.03,0.0
704,0.0,0.02,0.01,0.44,0.53
2822,0.02,0.31,0.63,0.04,0.0
1032,0.87,0.13,0.0,0.0,0.0
99,0.13,0.72,0.14,0.01,0.0
388,0.0,0.04,0.25,0.71,0.0
762,0.0,0.03,0.64,0.22,0.11
1134,0.0,0.01,0.08,0.55,0.36
1312,0.0,0.09,0.07,0.49,0.35
2805,0.05,0.62,0.31,0.02,0.0
1955,0.01,0.45,0.32,0.17,0.05
2571,0.0,0.0,0.07,0.78,0.15
1590,0.0,0.0,0.0,0.62,0.38
1992,0.0,0.0,0.02,0.26,0.72
1622,0.0,0.18,0.77,0.04,0.01
2627,0.0,0.01,0.0,0.55,0.44
2594,0.0,0.01,0.07,0.49,0.43
2069,0.0,0.01,0.24,0.7,0.05
2537,0.0,0.0,0.0,0.77,0.23
788,0.01,0.08,0.5,0.38,0.03
594,0.0,0.1,0.45,0.38,0.07
2481,0.0,0.08,0.59,0.32,0.01
564,0.05,0.57,0.35,0.02,0.01
2795,0.17,0.77,0.06,0.0,0.0
2143,0.0,0.01,0.02,0.35,0.62
2731,0.03,0.41,0.36,0.18,0.02
162,0.0,0.02,0.17,0.69,0.12
2525,0.05,0.53,0.33,0.08,0.01
2905,0.01,0.07,0.71,0.2,0.01
1535,0.0,0.0,0.1,0.61,0.29
1565,0.08,0.77,0.11,0.04,0.0
495,0.94,0.06,0.0,0.0,0.0
1892,0.0,0.04,0.48,0.4,0.08
806,0.08,0.19,0.29,0.31,0.13
1744,0.0,0.04,0.41,0.55,0.0
1360,0.01,0.0,0.1,0.58,0.31
2704,0.03,0.06,0.25,0.55,0.11
526,0.03,0.52,0.34,0.1,0.01
801,0.33,0.63,0.03,0.0,0.01
1401,0.04,0.43,0.35,0.05,0.13
82,0.0,0.0,0.02,0.19,0.79
2362,0.0,0.0,0.0,0.44,0.56
335,0.01,0.01,0.05,0.82,0.11
2169,0.0,0.0,0.06,0.79,0.15
1484,0.0,0.01,0.0,0.98,0.01
1576,0.0,0.05,0.74,0.18,0.03
230,0.0,0.0,0.01,0.05,0.94
667,0.0,0.01,0.22,0.66,0.11
1218,0.0,0.0,0.05,0.87,0.08
1458,0.0,0.94,0.03,0.03,0.0
2482,0.0,0.01,0.69,0.27,0.03
880,0.0,0.69,0.31,0.0,0.0
2439,0.0,0.07,0.93,0.0,0.0
2508,0.0,0.0,0.08,0.91,0.01
46,0.97,0.03,0.0,0.0,0.0
2322,0.67,0.27,0.05,0.01,0.0
1075,0.02,0.87,0.09,0.02,0.0
493,0.0,0.03,0.35,0.55,0.07
267,0.05,0.71,0.16,0.08,0.0
2493,0.0,0.0,0.0,0.78,0.22
706,0.0,0.01,0.03,0.6,0.36
680,0.0,0.0,0.01,0.72,0.27
2878,0.0,0.0,0.05,0.52,0.43
678,0.0,0.0,0.01,0.01,0.98
1700,0.95,0.05,0.0,0.0,0.0
1579,0.04,0.33,0.51,0.09,0.03
803,0.0,0.37,0.58,0.05,0.0
2922,0.02,0.14,0.18,0.6,0.06
2855,0.0,0.03,0.19,0.59,0.19
1454,0.07,0.92,0.01,0.0,0.0
14,0.12,0.61,0.22,0.04,0.01
1277,0.0,0.01,0.0,0.77,0.22
1140,0.0,0.39,0.55,0.06,0.0
192,0.03,0.46,0.22,0.2,0.09
643,0.0,0.0,0.03,0.59,0.38
2802,0.0,0.01,0.0,0.99,0.0
1901,0.0,0.0,0.0,0.0,1.0
68,0.0,0.19,0.74,0.06,0.01
1399,0.01,0.52,0.42,0.05,0.0
492,0.01,0.88,0.11,0.0,0.0
1847,0.0,0.0,0.15,0.84,0.01
712,0.0,0.0,0.03,0.44,0.53
1035,0.0,0.0,0.01,0.26,0.73
2452,0.79,0.17,0.02,0.02,0.0
1687,0.53,0.47,0.0,0.0,0.0
2101,0.0,0.13,0.79,0.08,0.0
1309,0.01,0.0,0.16,0.39,0.44
1838,0.08,0.79,0.1,0.03,0.0
2659,0.03,0.23,0.22,0.42,0.1
265,0.03,0.89,0.08,0.0,0.0
2214,0.29,0.49,0.14,0.07,0.01
881,0.0,0.79,0.21,0.0,0.0
2371,0.0,0.0,0.0,0.03,0.97
2726,0.0,0.1,0.14,0.6,0.16
1561,0.45,0.47,0.07,0.01,0.0
2007,0.0,0.02,0.05,0.62,0.31
2565,0.0,0.0,0.02,0.95,0.03
2455,0.8,0.2,0.0,0.0,0.0
1163,0.0,0.02,0.33,0.64,0.01
451,0.0,0.49,0.47,0.04,0.0
142,0.01,0.01,0.11,0.66,0.21
37,0.83,0.17,0.0,0.0,0.0
353,0.0,0.03,0.76,0.21,0.0
1790,0.5,0.49,0.0,0.01,0.0
547,0.0,0.02,0.12,0.46,0.4
1347,0.02,0.18,0.27,0.37,0.16
2062,0.0,0.01,0.23,0.65,0.11
2134,0.0,0.0,0.11,0.51,0.38
2050,0.0,0.0,0.03,0.79,0.18
2904,0.0,0.84,0.12,0.03,0.01
212,0.0,0.0,0.01,0.15,0.84
1890,0.01,0.01,0.39,0.53,0.06
1231,0.0,0.23,0.45,0.31,0.01
2049,0.01,0.09,0.63,0.23,0.04
2873,0.0,0.0,0.03,0.73,0.24
1011,0.58,0.42,0.0,0.0,0.0
2696,0.0,0.0,0.0,0.03,0.97
1362,0.0,0.0,0.07,0.54,0.39
2462,0.03,0.92,0.04,0.01,0.0
2864,0.01,0.47,0.24,0.25,0.03
249,0.25,0.75,0.0,0.0,0.0
2736,0.08,0.24,0.25,0.37,0.06
1581,0.03,0.29,0.61,0.06,0.01
983,0.0,0.01,0.02,0.4,0.57
392,0.0,0.02,0.14,0.66,0.18
1314,0.0,0.0,0.07,0.44,0.49
2780,0.12,0.87,0.0,0.01,0.0
1690,0.83,0.17,0.0,0.0,0.0
250,0.0,0.06,0.86,0.07,0.01
571,0.0,0.02,0.92,0.06,0.0
603,0.0,0.14,0.28,0.51,0.07
715,0.0,0.12,0.05,0.42,0.41
71,0.04,0.74,0.17,0.04,0.01
453,0.0,0.37,0.63,0.0,0.0
2755,0.02,0.86,0.1,0.02,0.0
1455,0.22,0.76,0.02,0.0,0.0
2895,0.0,0.13,0.37,0.49,0.01
2777,0.01,0.8,0.15,0.04,0.0
2607,0.0,0.0,0.18,0.74,0.08
1979,0.0,0.01,0.02,0.2,0.77
2130,0.01,0.23,0.74,0.02,0.0
308,0.48,0.48,0.04,0.0,0.0
1065,0.31,0.67,0.0,0.02,0.0
1438,0.01,0.32,0.64,0.03,0.0
1639,0.58,0.41,0.01,0.0,0.0
316,0.0,0.09,0.82,0.09,0.0
2444,0.51,0.47,0.02,0.0,0.0
2637,0.0,0.01,0.04,0.65,0.3
1908,0.0,0.0,0.04,0.72,0.24
1137,0.0,0.08,0.9,0.02,0.0
1868,0.05,0.76,0.16,0.03,0.0
1491,0.0,0.01,0.02,0.29,0.68
1600,0.0,0.0,0.0,0.01,0.99
1989,0.04,0.24,0.2,0.34,0.18
1430,0.01,0.37,0.47,0.14,0.01
623,0.03,0.2,0.46,0.3,0.01
1625,0.03,0.71,0.22,0.04,0.0
1808,0.0,0.02,0.14,0.82,0.02
1171,0.72,0.24,0.04,0.0,0.0
1947,0.0,0.0,0.0,0.12,0.88
2311,0.03,0.9,0.04,0.02,0.01
1560,0.81,0.18,0.01,0.0,0.0
1126,0.83,0.16,0.01,0.0,0.0
877,0.0,0.01,0.0,0.99,0.0
2,0.0,0.03,0.18,0.7,0.09
957,0.77,0.18,0.04,0.01,0.0
911,0.02,0.26,0.25,0.4,0.07
2336,0.75,0.17,0.06,0.02,0.0
381,0.0,0.07,0.71,0.17,0.05
1170,0.31,0.56,0.13,0.0,0.0
2489,0.0,0.01,0.33,0.56,0.1
940,0.0,0.13,0.17,0.38,0.32
263,0.86,0.14,0.0,0.0,0.0
1259,0.0,0.0,0.05,0.28,0.67
1406,0.04,0.49,0.22,0.19,0.06
42,0.85,0.15,0.0,0.0,0.0
304,0.0,0.0,0.0,0.34,0.66
1755,0.0,0.01,0.99,0.0,0.0
2645,0.0,0.0,0.0,0.24,0.76
2445,0.95,0.04,0.0,0.01,0.0
804,0.01,0.58,0.41,0.0,0.0
1038,0.02,0.14,0.65,0.19,0.0
1531,0.0,0.09,0.28,0.54,0.09
1049,0.0,0.0,0.0,0.21,0.79
969,0.0,0.0,0.03,0.71,0.26
